source_image,target_image,pose_error_norm,pose_best_output,expression_sim,expression_best_output,id_similarity,id_best_output,valid_outputs,total_outputs
/storage/users/multicog/mehul/RealismGuidance/data/source/01126.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/23760.jpg,0.0572,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/01126__23760/n08/img/01126__23760__final__s06.png,0.9808,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/01126__23760/n08/img/01126__23760__final__s03.png,0.5021,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/01126__23760/n08/img/01126__23760__final__s03.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/03537.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/16048.jpg,0.8298,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/03537__16048/n08/img/03537__16048__final__s04.png,0.9989,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/03537__16048/n08/img/03537__16048__final__s07.png,0.448,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/03537__16048/n08/img/03537__16048__final__s06.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/06623.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/15204.jpg,0.0835,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/06623__15204/n08/img/06623__15204__final__s02.png,0.9851,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/06623__15204/n08/img/06623__15204__final__s00.png,0.223,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/06623__15204/n08/img/06623__15204__final__s02.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/29226.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/29685.jpg,0.07,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/29226__29685/n08/img/29226__29685__final__s00.png,0.9936,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/29226__29685/n08/img/29226__29685__final__s04.png,0.5314,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/29226__29685/n08/img/29226__29685__final__s03.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/04975.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/11658.jpg,0.0766,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/04975__11658/n08/img/04975__11658__final__s04.png,0.9937,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/04975__11658/n08/img/04975__11658__final__s00.png,0.3624,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/04975__11658/n08/img/04975__11658__final__s02.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/00774.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/18151.jpg,0.1037,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/00774__18151/n08/img/00774__18151__final__s01.png,0.9972,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/00774__18151/n08/img/00774__18151__final__s03.png,0.3487,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/00774__18151/n08/img/00774__18151__final__s03.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/14155.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/19023.jpg,0.0368,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/14155__19023/n08/img/14155__19023__final__s00.png,0.993,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/14155__19023/n08/img/14155__19023__final__s06.png,0.2612,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/14155__19023/n08/img/14155__19023__final__s05.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/25186.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/26571.jpg,0.017,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/25186__26571/n08/img/25186__26571__final__s01.png,0.9961,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/25186__26571/n08/img/25186__26571__final__s02.png,0.3094,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/25186__26571/n08/img/25186__26571__final__s06.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/23475.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/16689.jpg,0.0802,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/23475__16689/n08/img/23475__16689__final__s04.png,0.9979,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/23475__16689/n08/img/23475__16689__final__s07.png,0.55,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/23475__16689/n08/img/23475__16689__final__s03.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/23218.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/25587.jpg,0.0836,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/23218__25587/n08/img/23218__25587__final__s06.png,0.9935,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/23218__25587/n08/img/23218__25587__final__s03.png,0.2417,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/23218__25587/n08/img/23218__25587__final__s00.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/07050.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/25784.jpg,0.8135,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/07050__25784/n08/img/07050__25784__final__s04.png,0.9863,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/07050__25784/n08/img/07050__25784__final__s02.png,0.2159,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/07050__25784/n08/img/07050__25784__final__s02.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/04630.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/17868.jpg,0.153,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/04630__17868/n08/img/04630__17868__final__s07.png,0.982,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/04630__17868/n08/img/04630__17868__final__s06.png,0.2586,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/04630__17868/n08/img/04630__17868__final__s05.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/18212.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/11043.jpg,0.0529,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/18212__11043/n08/img/18212__11043__final__s07.png,0.9953,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/18212__11043/n08/img/18212__11043__final__s07.png,0.393,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/18212__11043/n08/img/18212__11043__final__s02.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/14305.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/12556.jpg,1.0,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/14305__12556/n08/img/14305__12556__final__s00.png,0.9978,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/14305__12556/n08/img/14305__12556__final__s00.png,0.6173,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/14305__12556/n08/img/14305__12556__final__s02.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/12694.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/09100.jpg,0.734,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/12694__09100/n08/img/12694__09100__final__s06.png,0.9944,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/12694__09100/n08/img/12694__09100__final__s01.png,0.4288,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/12694__09100/n08/img/12694__09100__final__s01.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/25381.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/12957.jpg,0.0802,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/25381__12957/n08/img/25381__12957__final__s02.png,0.9879,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/25381__12957/n08/img/25381__12957__final__s02.png,0.3484,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/25381__12957/n08/img/25381__12957__final__s05.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/17607.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/10213.jpg,0.0873,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/17607__10213/n08/img/17607__10213__final__s07.png,0.996,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/17607__10213/n08/img/17607__10213__final__s03.png,0.3389,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/17607__10213/n08/img/17607__10213__final__s04.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/20567.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/09467.jpg,1.0,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/20567__09467/n08/img/20567__09467__final__s00.png,0.9956,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/20567__09467/n08/img/20567__09467__final__s06.png,0.3063,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/20567__09467/n08/img/20567__09467__final__s01.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/00683.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/07722.jpg,0.0272,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/00683__07722/n08/img/00683__07722__final__s02.png,0.9956,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/00683__07722/n08/img/00683__07722__final__s04.png,0.6471,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/00683__07722/n08/img/00683__07722__final__s02.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/23052.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/01772.jpg,0.1116,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/23052__01772/n08/img/23052__01772__final__s07.png,0.9814,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/23052__01772/n08/img/23052__01772__final__s04.png,0.5574,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/23052__01772/n08/img/23052__01772__final__s07.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/01463.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/14078.jpg,0.0341,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/01463__14078/n08/img/01463__14078__final__s06.png,0.9972,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/01463__14078/n08/img/01463__14078__final__s01.png,0.4034,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/01463__14078/n08/img/01463__14078__final__s06.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/25613.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/13528.jpg,0.0849,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/25613__13528/n08/img/25613__13528__final__s03.png,0.989,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/25613__13528/n08/img/25613__13528__final__s05.png,0.5596,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/25613__13528/n08/img/25613__13528__final__s05.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/10657.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/03526.jpg,0.0997,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/10657__03526/n08/img/10657__03526__final__s01.png,0.9964,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/10657__03526/n08/img/10657__03526__final__s07.png,0.4578,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/10657__03526/n08/img/10657__03526__final__s01.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/24126.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/29511.jpg,0.1502,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/24126__29511/n08/img/24126__29511__final__s04.png,0.9742,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/24126__29511/n08/img/24126__29511__final__s02.png,0.26,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/24126__29511/n08/img/24126__29511__final__s01.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/02897.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/13020.jpg,0.1193,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/02897__13020/n08/img/02897__13020__final__s02.png,0.998,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/02897__13020/n08/img/02897__13020__final__s06.png,0.2442,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/02897__13020/n08/img/02897__13020__final__s00.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/03199.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/29871.jpg,0.0369,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/03199__29871/n08/img/03199__29871__final__s05.png,0.9963,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/03199__29871/n08/img/03199__29871__final__s00.png,0.318,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/03199__29871/n08/img/03199__29871__final__s02.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/22832.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/01029.jpg,0.7593,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/22832__01029/n08/img/22832__01029__final__s06.png,0.9889,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/22832__01029/n08/img/22832__01029__final__s01.png,0.2819,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/22832__01029/n08/img/22832__01029__final__s02.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/17252.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/11302.jpg,0.0853,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/17252__11302/n08/img/17252__11302__final__s05.png,0.9927,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/17252__11302/n08/img/17252__11302__final__s02.png,0.3171,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/17252__11302/n08/img/17252__11302__final__s00.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/28754.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/17357.jpg,1.0,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/28754__17357/n08/img/28754__17357__final__s00.png,0.9959,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/28754__17357/n08/img/28754__17357__final__s07.png,0.649,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/28754__17357/n08/img/28754__17357__final__s05.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/19908.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/06016.jpg,0.102,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/19908__06016/n08/img/19908__06016__final__s04.png,0.992,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/19908__06016/n08/img/19908__06016__final__s00.png,0.3631,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/19908__06016/n08/img/19908__06016__final__s05.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/02618.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/03789.jpg,0.0688,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/02618__03789/n08/img/02618__03789__final__s04.png,0.9916,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/02618__03789/n08/img/02618__03789__final__s05.png,0.2468,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/02618__03789/n08/img/02618__03789__final__s04.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/20794.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/26367.jpg,0.0121,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/20794__26367/n08/img/20794__26367__final__s05.png,0.9869,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/20794__26367/n08/img/20794__26367__final__s05.png,0.199,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/20794__26367/n08/img/20794__26367__final__s05.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/19043.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/17917.jpg,0.0288,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/19043__17917/n08/img/19043__17917__final__s04.png,0.9932,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/19043__17917/n08/img/19043__17917__final__s00.png,0.2518,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/19043__17917/n08/img/19043__17917__final__s00.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/06205.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/24133.jpg,1.0,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/06205__24133/n08/img/06205__24133__final__s00.png,0.9945,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/06205__24133/n08/img/06205__24133__final__s07.png,0.6111,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/06205__24133/n08/img/06205__24133__final__s06.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/22432.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/20859.jpg,0.0469,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/22432__20859/n08/img/22432__20859__final__s02.png,0.9892,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/22432__20859/n08/img/22432__20859__final__s00.png,0.4785,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/22432__20859/n08/img/22432__20859__final__s01.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/11479.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/04259.jpg,0.1998,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/11479__04259/n08/img/11479__04259__final__s02.png,0.9981,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/11479__04259/n08/img/11479__04259__final__s02.png,0.4616,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/11479__04259/n08/img/11479__04259__final__s04.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/00907.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/04364.jpg,0.0321,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/00907__04364/n08/img/00907__04364__final__s00.png,0.9871,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/00907__04364/n08/img/00907__04364__final__s05.png,0.2546,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/00907__04364/n08/img/00907__04364__final__s03.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/01300.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/15661.jpg,0.1535,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/01300__15661/n08/img/01300__15661__final__s07.png,0.9921,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/01300__15661/n08/img/01300__15661__final__s00.png,0.3414,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/01300__15661/n08/img/01300__15661__final__s00.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/15653.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/23130.jpg,0.7016,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/15653__23130/n08/img/15653__23130__final__s02.png,0.9815,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/15653__23130/n08/img/15653__23130__final__s03.png,0.3797,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-28-10-47-40/15653__23130/n08/img/15653__23130__final__s06.png,8,8
