source_image,target_image,pose_error_norm,pose_best_output,expression_sim,expression_best_output,id_similarity,id_best_output,valid_outputs,total_outputs
/storage/users/multicog/mehul/RealismGuidance/data/source/27003.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/28769.jpg,0.1291,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/27003__28769/n08/img/27003__28769__final__s05.png,0.9937,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/27003__28769/n08/img/27003__28769__final__s05.png,0.3281,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/27003__28769/n08/img/27003__28769__final__s02.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/26373.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/18636.jpg,1.0,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/26373__18636/n08/img/26373__18636__final__s00.png,0.9675,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/26373__18636/n08/img/26373__18636__final__s00.png,0.7031,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/26373__18636/n08/img/26373__18636__final__s04.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/03301.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/27544.jpg,0.0999,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/03301__27544/n08/img/03301__27544__final__s02.png,0.9898,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/03301__27544/n08/img/03301__27544__final__s06.png,0.521,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/03301__27544/n08/img/03301__27544__final__s02.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/10663.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/01363.jpg,0.0275,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/10663__01363/n08/img/10663__01363__final__s00.png,0.9976,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/10663__01363/n08/img/10663__01363__final__s01.png,0.6153,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/10663__01363/n08/img/10663__01363__final__s00.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/24200.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/01080.jpg,0.7274,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/24200__01080/n08/img/24200__01080__final__s00.png,0.9934,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/24200__01080/n08/img/24200__01080__final__s07.png,0.3279,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/24200__01080/n08/img/24200__01080__final__s02.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/04481.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/26502.jpg,0.1188,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/04481__26502/n08/img/04481__26502__final__s05.png,0.995,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/04481__26502/n08/img/04481__26502__final__s04.png,0.3489,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/04481__26502/n08/img/04481__26502__final__s04.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/13269.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/08835.jpg,0.1103,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/13269__08835/n08/img/13269__08835__final__s06.png,0.9911,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/13269__08835/n08/img/13269__08835__final__s01.png,0.3174,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/13269__08835/n08/img/13269__08835__final__s01.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/01193.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/07240.jpg,0.0355,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/01193__07240/n08/img/01193__07240__final__s03.png,0.9955,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/01193__07240/n08/img/01193__07240__final__s03.png,0.4121,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/01193__07240/n08/img/01193__07240__final__s03.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/19610.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/15009.jpg,0.0434,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/19610__15009/n08/img/19610__15009__final__s07.png,0.9954,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/19610__15009/n08/img/19610__15009__final__s05.png,0.3671,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/19610__15009/n08/img/19610__15009__final__s05.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/09737.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/01452.jpg,0.1647,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/09737__01452/n08/img/09737__01452__final__s05.png,0.9941,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/09737__01452/n08/img/09737__01452__final__s07.png,0.2795,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/09737__01452/n08/img/09737__01452__final__s05.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/08216.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/18833.jpg,0.2252,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/08216__18833/n08/img/08216__18833__final__s01.png,0.9887,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/08216__18833/n08/img/08216__18833__final__s05.png,0.2092,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/08216__18833/n08/img/08216__18833__final__s02.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/07631.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/02338.jpg,0.085,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/07631__02338/n08/img/07631__02338__final__s03.png,0.9971,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/07631__02338/n08/img/07631__02338__final__s00.png,0.4158,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/07631__02338/n08/img/07631__02338__final__s00.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/22350.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/17224.jpg,1.0,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/22350__17224/n08/img/22350__17224__final__s00.png,0.9701,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/22350__17224/n08/img/22350__17224__final__s04.png,0.1965,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/22350__17224/n08/img/22350__17224__final__s07.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/11754.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/08106.jpg,0.0268,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/11754__08106/n08/img/11754__08106__final__s05.png,0.982,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/11754__08106/n08/img/11754__08106__final__s02.png,0.4771,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/11754__08106/n08/img/11754__08106__final__s01.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/18500.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/11790.jpg,0.1218,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/18500__11790/n08/img/18500__11790__final__s04.png,0.9992,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/18500__11790/n08/img/18500__11790__final__s04.png,0.8111,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/18500__11790/n08/img/18500__11790__final__s04.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/01530.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/24138.jpg,0.0972,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/01530__24138/n08/img/01530__24138__final__s01.png,0.982,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/01530__24138/n08/img/01530__24138__final__s01.png,0.4932,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/01530__24138/n08/img/01530__24138__final__s04.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/14946.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/22067.jpg,0.0338,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/14946__22067/n08/img/14946__22067__final__s03.png,0.9824,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/14946__22067/n08/img/14946__22067__final__s03.png,0.4984,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/14946__22067/n08/img/14946__22067__final__s02.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/24634.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/21053.jpg,0.0373,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/24634__21053/n08/img/24634__21053__final__s03.png,0.9928,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/24634__21053/n08/img/24634__21053__final__s04.png,0.627,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/24634__21053/n08/img/24634__21053__final__s07.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/15942.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/06575.jpg,0.093,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/15942__06575/n08/img/15942__06575__final__s04.png,0.9755,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/15942__06575/n08/img/15942__06575__final__s04.png,0.4393,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/15942__06575/n08/img/15942__06575__final__s07.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/01745.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/19797.jpg,0.1538,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/01745__19797/n08/img/01745__19797__final__s05.png,0.9985,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/01745__19797/n08/img/01745__19797__final__s06.png,0.2167,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/01745__19797/n08/img/01745__19797__final__s06.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/18422.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/19075.jpg,1.0,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/18422__19075/n08/img/18422__19075__final__s00.png,0.9777,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/18422__19075/n08/img/18422__19075__final__s06.png,0.4111,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/18422__19075/n08/img/18422__19075__final__s02.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/20652.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/19077.jpg,1.0,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/20652__19077/n08/img/20652__19077__final__s00.png,0.9964,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/20652__19077/n08/img/20652__19077__final__s06.png,0.4574,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/20652__19077/n08/img/20652__19077__final__s06.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/29653.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/06328.jpg,0.1471,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/29653__06328/n08/img/29653__06328__final__s00.png,0.9964,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/29653__06328/n08/img/29653__06328__final__s05.png,0.2124,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/29653__06328/n08/img/29653__06328__final__s03.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/29995.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/10782.jpg,0.1642,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/29995__10782/n08/img/29995__10782__final__s01.png,0.9909,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/29995__10782/n08/img/29995__10782__final__s03.png,0.1475,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/29995__10782/n08/img/29995__10782__final__s05.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/22937.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/12036.jpg,0.1364,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/22937__12036/n08/img/22937__12036__final__s00.png,0.9882,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/22937__12036/n08/img/22937__12036__final__s02.png,0.2592,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/22937__12036/n08/img/22937__12036__final__s05.png,8,8
/storage/users/multicog/mehul/RealismGuidance/data/source/21464.jpg,/storage/users/multicog/mehul/RealismGuidance/data/target/08608.jpg,1.0,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/21464__08608/n08/img/21464__08608__final__s00.png,0.9967,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/21464__08608/n08/img/21464__08608__final__s06.png,0.3468,/storage/users/multicog/mehul/RealismGuidance/output/checkpoints/batch/2026-04-30-04-10-15/21464__08608/n08/img/21464__08608__final__s04.png,8,8
